attempt,mine_num,floor_num,no rock,empty rock,junk ore,copper,silver,gold,mystrile,pink diamond,alexandrite,moon stone,sand rose,diamond,emerald,ruby,topaz,peridot,fluorite,agate,amethyst,spring sun,summer sun,fall sun,winter sun,mythic stone,adamantite,orichalc,blue wonderful,green wonderful,red wonderful,yellow wonderful,orange wonderful,purple wonderful,indigo wonderful,black wonderful,white wonderful,empty tile,down stairs,covered hole,money bag,black grass,tiled square,unearthed hole,staircase up,staircase down,lithograph,cursed tool,cursed accessory,bronze coin,silver coin,gold coin
41,2,233,856,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,12,1,34,2,0,0,0,0,0,0,0,0,0,0
42,2,233,855,3,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,1,34,2,0,0,0,0,0,0,0,0,0,0
43,2,233,858,1,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,12,1,34,2,0,0,0,0,0,0,0,0,0,0
44,2,233,857,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,1,34,2,0,0,0,0,0,0,0,0,0,0
45,2,233,858,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,1,34,2,0,0,0,0,0,0,0,0,0,0
46,2,233,856,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,11,1,31,5,0,0,0,0,0,0,0,0,0,0
47,2,233,856,0,5,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,11,1,39,2,0,0,0,0,0,0,0,0,0,0
48,2,233,855,2,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,12,1,37,2,0,0,0,0,0,0,0,0,0,0
49,2,233,856,1,5,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,12,1,37,2,0,0,0,0,0,0,0,0,0,0
50,2,233,856,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,1,32,4,0,0,0,0,0,0,0,0,0,0
51,2,233,855,1,5,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,12,2,35,2,0,0,0,0,0,0,0,0,0,0
52,2,233,856,0,5,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,11,2,31,5,0,0,0,0,0,0,0,0,0,0
53,2,233,856,2,5,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,10,2,31,3,0,0,0,0,0,0,0,0,0,0
54,2,233,857,1,3,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,10,2,31,3,0,0,0,0,0,0,0,0,0,0
55,2,233,858,1,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,10,2,31,3,0,0,0,0,0,0,0,0,0,0
56,2,233,857,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,12,1,34,2,0,0,0,0,0,0,0,0,0,0
57,2,233,858,0,5,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,11,1,33,4,0,0,0,0,0,0,0,0,0,0
58,2,233,857,4,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,1,34,2,0,0,0,0,0,0,0,0,0,0
59,2,233,855,5,3,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,11,1,33,3,0,0,0,0,0,0,0,0,0,0
60,2,233,857,1,3,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,11,2,33,3,0,0,0,0,0,0,0,0,0,0
61,2,233,856,1,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,11,2,36,5,0,0,0,0,0,0,0,0,0,0
62,2,233,858,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,10,2,31,3,0,0,0,0,0,0,0,0,0,0
63,2,233,855,5,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,11,1,31,5,0,0,0,0,0,0,0,0,0,0
64,2,233,855,4,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,11,1,39,5,0,0,0,0,0,0,0,0,0,0
65,2,233,857,3,3,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,11,1,31,5,0,0,0,0,0,0,0,0,0,0
66,2,233,857,2,5,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,11,1,39,5,0,0,0,0,0,0,0,0,0,0
67,2,233,858,2,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,11,1,39,5,0,0,0,0,0,0,0,0,0,0
68,2,233,858,1,5,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,12,2,32,5,0,0,0,0,0,0,0,0,0,0
69,2,233,857,1,5,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,10,2,32,5,0,0,0,0,0,0,0,0,0,0
70,2,233,855,6,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,10,2,38,2,0,0,0,0,0,0,0,0,0,0
71,2,233,858,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,12,2,38,2,0,0,0,0,0,0,0,0,0,0
72,2,233,855,6,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,11,2,38,3,0,0,0,0,0,0,0,0,0,0
73,2,233,855,4,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,11,1,38,3,0,0,0,0,0,0,0,0,0,0
74,2,233,858,2,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,12,2,38,3,0,0,0,0,0,0,0,0,0,0
75,2,233,857,3,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,11,1,38,3,0,0,0,0,0,0,0,0,0,0
76,2,233,855,4,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,2,32,4,0,0,0,0,0,0,0,0,0,0
77,2,233,856,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,2,32,4,0,0,0,0,0,0,0,0,0,0
78,2,233,857,0,5,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,10,2,31,2,0,0,0,0,0,0,0,0,0,0
79,2,233,856,2,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,11,1,32,4,0,0,0,0,0,0,0,0,0,0
80,2,233,858,1,3,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,12,1,32,4,0,0,0,0,0,0,0,0,0,0
81,2,233,857,2,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,2,33,3,0,0,0,0,0,0,0,0,0,0
82,2,233,858,1,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,2,33,3,0,0,0,0,0,0,0,0,0,0
83,2,233,856,2,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,1,33,3,0,0,0,0,0,0,0,0,0,0
84,2,233,857,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,10,1,33,3,0,0,0,0,0,0,0,0,0,0
85,2,233,857,0,5,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,2,32,4,0,0,0,0,0,0,0,0,0,0
86,2,233,858,0,4,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,2,32,4,0,0,0,0,0,0,0,0,0,0
87,2,233,857,3,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,10,1,36,5,0,0,0,0,0,0,0,0,0,0
88,2,233,856,5,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,10,2,37,3,0,0,0,0,0,0,0,0,0,0
89,2,233,856,2,4,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,10,2,33,4,0,0,0,0,0,0,0,0,0,0
90,2,233,856,3,3,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,10,2,38,3,0,0,0,0,0,0,0,0,0,0
91,2,233,858,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,10,2,33,4,0,0,0,0,0,0,0,0,0,0
92,2,233,857,2,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,11,2,37,3,0,0,0,0,0,0,0,0,0,0
93,2,233,857,1,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,10,2,37,3,0,0,0,0,0,0,0,0,0,0
94,2,233,856,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,11,2,38,2,0,0,0,0,0,0,0,0,0,0
95,2,233,855,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,1,35,2,0,0,0,0,0,0,0,0,0,0
96,2,233,856,1,5,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,1,35,2,0,0,0,0,0,0,0,0,0,0
97,2,233,856,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,12,2,31,4,0,0,0,0,0,0,0,0,0,0
98,2,233,858,1,3,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,12,1,35,2,0,0,0,0,0,0,0,0,0,0
99,2,233,855,3,5,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,10,1,31,4,0,0,0,0,0,0,0,0,0,0
0,2,234,850,1,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,11,1,24,43,0,0,0,0,0,0,0,0,0,0
1,2,234,852,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,11,1,24,43,0,0,0,0,0,0,0,0,0,0
2,2,234,852,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,11,2,27,40,0,0,0,0,0,0,0,0,0,0
3,2,234,851,1,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,12,1,26,40,0,0,0,0,0,0,0,0,0,0
4,2,234,853,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,12,1,26,40,0,0,0,0,0,0,0,0,0,0
5,2,234,850,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,10,1,25,40,0,0,0,0,0,0,0,0,0,0
6,2,234,850,2,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,12,1,27,46,0,0,0,0,0,0,0,0,0,0
7,2,234,851,5,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,12,1,27,46,0,0,0,0,0,0,0,0,0,0
8,2,234,850,4,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,11,1,27,41,0,0,0,0,0,0,0,0,0,0
9,2,234,851,4,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,11,1,27,41,0,0,0,0,0,0,0,0,0,0
10,2,234,851,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,10,2,29,44,0,0,0,0,0,0,0,0,0,0
11,2,234,852,5,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,12,1,28,42,0,0,0,0,0,0,0,0,0,0
12,2,234,852,4,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,12,2,28,48,0,0,0,0,0,0,0,0,0,0
13,2,234,851,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,11,2,23,44,0,0,0,0,0,0,0,0,0,0
14,2,234,852,3,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,11,2,23,44,0,0,0,0,0,0,0,0,0,0
15,2,234,850,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,11,2,25,50,0,0,0,0,0,0,0,0,0,0
16,2,234,852,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,11,2,25,48,0,0,0,0,0,0,0,0,0,0
17,2,234,852,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,11,2,25,50,0,0,0,0,0,0,0,0,0,0
18,2,234,852,1,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,12,2,24,40,0,0,0,0,0,0,0,0,0,0
19,2,234,851,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,10,2,24,40,0,0,0,0,0,0,0,0,0,0
20,2,234,852,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,10,2,24,40,0,0,0,0,0,0,0,0,0,0
21,2,234,851,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,11,1,21,50,0,0,0,0,0,0,0,0,0,0
22,2,234,851,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,11,2,30,40,0,0,0,0,0,0,0,0,0,0
23,2,234,852,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,12,2,23,44,0,0,0,0,0,0,0,0,0,0
24,2,234,850,5,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,12,2,24,47,0,0,0,0,0,0,0,0,0,0
25,2,234,851,3,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,12,2,25,40,0,0,0,0,0,0,0,0,0,0
26,2,234,851,2,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,12,1,25,40,0,0,0,0,0,0,0,0,0,0
27,2,234,851,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,12,1,25,40,0,0,0,0,0,0,0,0,0,0
28,2,234,853,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,12,1,25,40,0,0,0,0,0,0,0,0,0,0
29,2,234,854,3,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,10,2,25,40,0,0,0,0,0,0,0,0,0,0
30,2,234,853,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,11,1,24,40,0,0,0,0,0,0,0,0,0,0
31,2,234,851,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,10,1,20,47,0,0,0,0,0,0,0,0,0,0
32,2,234,853,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,11,1,20,47,0,0,0,0,0,0,0,0,0,0
33,2,234,853,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,10,1,20,47,0,0,0,0,0,0,0,0,0,0
34,2,234,852,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,11,2,23,41,0,0,0,0,0,0,0,0,0,0
35,2,234,851,1,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,10,2,23,41,0,0,0,0,0,0,0,0,0,0
36,2,234,850,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,12,1,24,42,0,0,0,0,0,0,0,0,0,0
37,2,234,852,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,12,2,24,42,0,0,0,0,0,0,0,0,0,0
38,2,234,851,7,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,10,2,24,42,0,0,0,0,0,0,0,0,0,0
39,2,234,852,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,10,2,24,42,0,0,0,0,0,0,0,0,0,0
40,2,234,850,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,11,2,28,48,0,0,0,0,0,0,0,0,0,0
41,2,234,852,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,11,2,28,40,0,0,0,0,0,0,0,0,0,0
42,2,234,851,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,11,1,20,47,0,0,0,0,0,0,0,0,0,0
43,2,234,850,1,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,11,2,22,43,0,0,0,0,0,0,0,0,0,0
44,2,234,850,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,10,2,22,43,0,0,0,0,0,0,0,0,0,0
45,2,234,850,3,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,10,1,22,43,0,0,0,0,0,0,0,0,0,0
46,2,234,851,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,10,2,23,41,0,0,0,0,0,0,0,0,0,0
47,2,234,852,3,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,12,1,27,42,0,0,0,0,0,0,0,0,0,0
48,2,234,852,4,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,12,1,29,48,0,0,0,0,0,0,0,0,0,0
49,2,234,851,3,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,11,1,29,48,0,0,0,0,0,0,0,0,0,0
50,2,234,850,4,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,12,2,22,42,0,0,0,0,0,0,0,0,0,0
51,2,234,850,6,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,11,2,22,42,0,0,0,0,0,0,0,0,0,0
52,2,234,852,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,12,2,22,42,0,0,0,0,0,0,0,0,0,0
53,2,234,852,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,11,2,22,42,0,0,0,0,0,0,0,0,0,0
54,2,234,851,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,11,1,20,40,0,0,0,0,0,0,0,0,0,0
55,2,234,851,6,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,11,1,30,45,0,0,0,0,0,0,0,0,0,0
56,2,234,850,8,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,12,2,21,42,0,0,0,0,0,0,0,0,0,0
57,2,234,850,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,12,1,21,42,0,0,0,0,0,0,0,0,0,0
58,2,234,850,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,12,2,26,43,0,0,0,0,0,0,0,0,0,0
59,2,234,850,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,10,1,21,42,0,0,0,0,0,0,0,0,0,0
60,2,234,850,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,10,2,26,43,0,0,0,0,0,0,0,0,0,0
61,2,234,852,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,10,1,21,42,0,0,0,0,0,0,0,0,0,0
62,2,234,852,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,12,1,22,45,0,0,0,0,0,0,0,0,0,0
63,2,234,852,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,11,2,22,42,0,0,0,0,0,0,0,0,0,0
64,2,234,852,5,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,12,2,29,49,0,0,0,0,0,0,0,0,0,0
65,2,234,852,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,12,2,29,49,0,0,0,0,0,0,0,0,0,0
66,2,234,853,1,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,10,2,22,43,0,0,0,0,0,0,0,0,0,0
67,2,234,852,1,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,12,2,27,43,0,0,0,0,0,0,0,0,0,0
68,2,234,853,4,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,12,2,27,43,0,0,0,0,0,0,0,0,0,0
69,2,234,851,4,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,12,1,28,44,0,0,0,0,0,0,0,0,0,0
